step, bot.name, bot.movementDirection, bot.linearVelocity, bot.joints
4,Bot10,(0.956305, -0.406737),(52.5615, -22.37431),
4,Bot11,(0.978148, -0.224951),(55.66059, -12.82318),
4,Bot12,(-0.292372, 0.970296),(-16.49948, 54.68818),
5,Bot1,(-0.017452, 0.139173),(-3.669071, 32.79521),Bot2,Bot3,
5,Bot2,(0.544639, -0.559193),(22.72561, -22.6216),Bot1,Bot4,
5,Bot3,(0.961262, 0.069756),(51.41394, -1.932545),Bot1,Bot4,
5,Bot4,(-0.984808, -0.406737),(-27.8353, -11.4987),Bot2,Bot3,
5,Bot5,(-0.766044, -0.438371),(-57.3798, -32.8157),
5,Bot6,(-0.996195, 0.829038),(-50.85059, 42.32649),
5,Bot7,(0.374607, 0.838671),(26.94504, 60.37975),
5,Bot8,(0.34202, 0.992546),(21.5181, 62.52448),
5,Bot9,(0.104528, -0.694658),(9.870632, -65.40315),
5,Bot10,(0.956305, -0.406737),(60.8726, -25.90997),
5,Bot11,(0.978148, -0.224951),(64.46188, -14.84914),
5,Bot12,(-0.292372, 0.970296),(-19.10675, 63.33627),
6,Bot1,(-0.017452, 0.139173),(-1.319975, 28.63695),Bot2,Bot3,
6,Bot2,(0.544639, -0.559193),(20.91906, -20.29103),Bot1,Bot4,
6,Bot3,(0.961262, 0.069756),(52.00568, -2.069324),Bot1,Bot4,
6,Bot4,(-0.984808, -0.406737),(-23.2934, -10.22913),Bot2,Bot3,
6,Bot5,(-0.766044, -0.438371),(-64.77356, -37.04334),
6,Bot6,(-0.996195, 0.829038),(-57.40062, 47.77541),
6,Bot7,(0.374607, 0.838671),(30.41689, 68.16589),
6,Bot8,(0.34202, 0.992546),(24.29061, 70.58775),
6,Bot9,(0.104528, -0.694658),(11.13634, -73.83177),
6,Bot10,(0.956305, -0.406737),(68.71899, -29.24505),
6,Bot11,(0.978148, -0.224951),(72.77369, -16.75973),
6,Bot12,(-0.292372, 0.970296),(-21.56599, 71.50144),
7,Bot1,(-0.017452, 0.139173),(1.399144, 23.99006),Bot2,Bot3,
7,Bot2,(0.544639, -0.559193),(19.1712, -17.96132),Bot1,Bot4,
7,Bot3,(0.961262, 0.069756),(51.84504, -1.755922),Bot1,Bot4,
7,Bot4,(-0.984808, -0.406737),(-18.27236, -9.036982),Bot2,Bot3,
7,Bot5,(-0.766044, -0.438371),(-72.36224, -41.38357),
7,Bot6,(-0.996195, 0.829038),(-64.12119, 53.3641),
7,Bot7,(0.374607, 0.838671),(33.97934, 76.15644),
7,Bot8,(0.34202, 0.992546),(27.13548, 78.86266),
7,Bot9,(0.104528, -0.694658),(12.43235, -82.48148),
7,Bot10,(0.956305, -0.406737),(76.76997, -32.66612),
7,Bot11,(0.978148, -0.224951),(81.30271, -18.71946),
7,Bot12,(-0.292372, 0.970296),(-24.08826, 79.88024),
8,Bot1,(-0.017452, 0.139173),(4.508436, 19.29529),Bot2,Bot3,
8,Bot2,(0.544639, -0.559193),(17.75441, -15.84877),Bot1,Bot4,
8,Bot3,(0.961262, 0.069756),(51.27288, -1.104784),Bot1,Bot4,
8,Bot4,(-0.984808, -0.406737),(-13.31558, -7.741343),Bot2,Bot3,
8,Bot5,(-0.766044, -0.438371),(-80.26218, -45.90316),
8,Bot6,(-0.996195, 0.829038),(-71.1163, 59.18009),
8,Bot7,(0.374607, 0.838671),(37.68766, 84.47276),
8,Bot8,(0.34202, 0.992546),(30.09702, 87.4748),
8,Bot9,(0.104528, -0.694658),(13.78004, -91.48483),
8,Bot10,(0.956305, -0.406737),(85.14799, -36.22693),
8,Bot11,(0.978148, -0.224951),(90.1791, -20.75882),
8,Bot12,(-0.292372, 0.970296),(-26.71304, 88.60013),
9,Bot1,(-0.017452, 0.139173),(7.786953, 14.75231),Bot2,Bot3,
9,Bot2,(0.544639, -0.559193),(16.80832, -14.04538),Bot1,Bot4,
9,Bot3,(0.961262, 0.069756),(50.47903, -0.198104),Bot1,Bot4,
9,Bot4,(-0.984808, -0.406737),(-8.624381, -6.388551),Bot2,Bot3,
9,Bot5,(-0.766044, -0.438371),(-88.44695, -50.58643),
9,Bot6,(-0.996195, 0.829038),(-78.36313, 65.20531),
9,Bot7,(0.374607, 0.838671),(41.53021, 93.08643),
9,Bot8,(0.34202, 0.992546),(33.1659, 96.39469),
9,Bot9,(0.104528, -0.694658),(15.17611, -100.8116),
9,Bot10,(0.956305, -0.406737),(93.82558, -39.916),
9,Bot11,(0.978148, -0.224951),(99.37254, -22.87156),
9,Bot12,(-0.292372, 0.970296),(-29.43292, 97.63171),
10,Bot1,(-0.017452, 0.139173),(11.14174, 10.42301),Bot2,Bot3,
10,Bot2,(0.544639, -0.559193),(16.33276, -12.55145),Bot1,Bot4,
10,Bot3,(0.961262, 0.069756),(49.56252, 0.896349),Bot1,Bot4,
10,Bot4,(-0.984808, -0.406737),(-4.17322, -5.017354),Bot2,Bot3,
10,Bot5,(-0.766044, -0.438371),(-96.85563, -55.39912),
10,Bot6,(-0.996195, 0.829038),(-85.80807, 71.39578),
10,Bot7,(0.374607, 0.838671),(45.47888, 101.9335),
10,Bot8,(0.34202, 0.992546),(36.3198, 105.5559),
10,Bot9,(0.104528, -0.694658),(16.61024, -110.3924),
10,Bot10,(0.956305, -0.406737),(102.7395, -43.70639),
10,Bot11,(0.978148, -0.224951),(108.8143, -25.04253),
10,Bot12,(-0.292372, 0.970296),(-32.22712, 106.9076),
11,Bot1,(0.093979, -0.995574),(14.56802, 6.433779),Bot2,Bot3,
11,Bot2,(0.239169, -0.970978),(16.21455, -11.42197),Bot1,Bot4,
11,Bot3,(0.31243, 0.949941),(48.61198, 2.11484),Bot1,Bot4,
11,Bot4,(-0.146221, -0.989252),(-0.094425, -3.641357),Bot2,Bot3,
11,Bot5,(0.98421, -0.177005),(-105.4247, -60.30394),
11,Bot6,(0.924228, 0.381841),(-93.3951, 77.70535),
11,Bot7,(-0.900172, 0.435534),(49.50402, 110.9475),
11,Bot8,(0.125442, 0.992101),(39.53502, 114.8897),
11,Bot9,(-0.945874, -0.324534),(18.07358, -120.155),
11,Bot10,(0.428385, 0.903596),(111.8227, -47.56916),
11,Bot11,(0.371874, -0.928283),(118.434, -27.25504),
11,Bot12,(0.904422, 0.426639),(-35.07494, 116.3585),
12,Bot1,(0.093979, -0.995574),(25.42041, -65.51935),Bot2,Bot3,
12,Bot2,(0.239169, -0.970978),(2.01468, -23.22211),Bot1,Bot4,
12,Bot3,(0.31243, 0.949941),(24.04914, 32.52719),Bot1,Bot4,
12,Bot4,(-0.146221, -0.989252),(28.18281, -21.84346),Bot2,Bot3,
12,Bot5,(0.98421, -0.177005),(-45.29627, -53.47881),
12,Bot6,(0.924228, 0.381841),(-38.19252, 74.53738),
12,Bot7,(-0.900172, 0.435534),(5.004019, 102.3533),
12,Bot8,(0.125442, 0.992101),(35.3475, 126.0731),
12,Bot9,(-0.945874, -0.324534),(-21.11535, -105.3408),
12,Bot10,(0.428385, 0.903596),(102.7473, -3.388669),
12,Bot11,(0.371874, -0.928283),(105.7622, -55.64981),
12,Bot12,(0.904422, 0.426639),(6.342561, 106.1993),
13,Bot1,(0.093979, -0.995574),(30.93246, -89.00555),Bot2,Bot3,
13,Bot2,(0.239169, -0.970978),(-0.68434, -31.61862),Bot1,Bot4,
13,Bot3,(0.31243, 0.949941),(17.34324, 39.81284),Bot1,Bot4,
13,Bot4,(-0.146221, -0.989252),(35.57262, -25.78381),Bot2,Bot3,
13,Bot5,(0.98421, -0.177005),(-25.96266, -53.67912),
13,Bot6,(0.924228, 0.381841),(-20.27186, 77.07809),
13,Bot7,(-0.900172, 0.435534),(-10.70257, 104.3058),
13,Bot8,(0.125442, 0.992101),(35.58792, 136.2892),
13,Bot9,(-0.945874, -0.324534),(-36.20652, -105.1915),
13,Bot10,(0.428385, 0.903596),(104.5395, 12.29178),
13,Bot11,(0.371874, -0.928283),(106.4031, -68.56976),
13,Bot12,(0.904422, 0.426639),(21.51094, 107.7666),
14,Bot1,(0.093979, -0.995574),(35.7571, -97.94605),Bot2,Bot3,
14,Bot2,(0.239169, -0.970978),(-0.970293, -39.5864),Bot1,Bot4,
14,Bot3,(0.31243, 0.949941),(18.40607, 38.03952),Bot1,Bot4,
14,Bot4,(-0.146221, -0.989252),(34.83957, -25.52874),Bot2,Bot3,
14,Bot5,(0.98421, -0.177005),(-16.97922, -55.61497),
14,Bot6,(0.924228, 0.381841),(-11.80487, 81.0463),
14,Bot7,(-0.900172, 0.435534),(-19.11038, 108.9166),
14,Bot8,(0.125442, 0.992101),(36.95245, 146.2589),
14,Bot9,(-0.945874, -0.324534),(-45.1813, -108.761),
14,Bot10,(0.428385, 0.903596),(109.0754, 20.75434),
14,Bot11,(0.371874, -0.928283),(110.4271, -77.56502),
14,Bot12,(0.904422, 0.426639),(30.03387, 112.3005),
15,Bot1,(0.093979, -0.995574),(40.73002, -102.2057),Bot2,Bot3,
15,Bot2,(0.239169, -0.970978),(-0.670214, -48.05343),Bot1,Bot4,
15,Bot3,(0.31243, 0.949941),(21.21035, 33.79843),Bot1,Bot4,
15,Bot4,(-0.146221, -0.989252),(31.5405, -25.27733),Bot2,Bot3,
15,Bot5,(0.98421, -0.177005),(-10.00597, -57.86391),
15,Bot6,(0.924228, 0.381841),(-5.171635, 85.26908),
15,Bot7,(-0.900172, 0.435534),(-26.09732, 114.022),
15,Bot8,(0.125442, 0.992101),(38.53035, 156.1561),
15,Bot9,(-0.945874, -0.324534),(-52.95541, -113.0441),
15,Bot10,(0.428385, 0.903596),(114.1259, 27.81585),
15,Bot11,(0.371874, -0.928283),(115.1004, -85.78494),
15,Bot12,(0.904422, 0.426639),(37.26592, 117.3948),
16,Bot1,(0.093979, -0.995574),(45.81084, -104.876),Bot2,Bot3,
16,Bot2,(0.239169, -0.970978),(-0.12982, -56.8624),Bot1,Bot4,
16,Bot3,(0.31243, 0.949941),(24.82768, 28.23858),Bot1,Bot4,
16,Bot4,(-0.146221, -0.989252),(27.2354, -25.45873),Bot2,Bot3,
16,Bot5,(0.98421, -0.177005),(-2.811228, -60.05725),
16,Bot6,(0.924228, 0.381841),(1.663713, 89.43255),
16,Bot7,(-0.900172, 0.435534),(-33.23011, 119.0379),
16,Bot8,(0.125442, 0.992101),(40.07318, 166.0091),
16,Bot9,(-0.945874, -0.324534),(-60.8402, -117.2271),
16,Bot10,(0.428385, 0.903596),(119.0879, 35.02269),
16,Bot11,(0.371874, -0.928283),(119.6759, -94.06105),
16,Bot12,(0.904422, 0.426639),(44.62736, 122.3975),
17,Bot1,(0.093979, -0.995574),(51.02166, -107.1065),Bot2,Bot3,
17,Bot2,(0.239169, -0.970978),(0.216727, -66.31848),Bot1,Bot4,
17,Bot3,(0.31243, 0.949941),(28.73212, 22.22727),Bot1,Bot4,
17,Bot4,(-0.146221, -0.989252),(22.76819, -25.93693),Bot2,Bot3,
17,Bot5,(0.98421, -0.177005),(5.111806, -62.1102),
17,Bot6,(0.924228, 0.381841),(9.161168, 93.46086),
17,Bot7,(-0.900172, 0.435534),(-40.86092, 123.8224),
17,Bot8,(0.125442, 0.992101),(41.52045, 175.8081),
17,Bot9,(-0.945874, -0.324534),(-69.12764, -121.1123),
17,Bot10,(0.428385, 0.903596),(123.8149, 42.71892),
17,Bot11,(0.371874, -0.928283),(123.9697, -102.573),
17,Bot12,(0.904422, 0.426639),(52.43386, 127.1491),
18,Bot1,(0.093979, -0.995574),(56.40051, -109.1558),Bot2,Bot3,
18,Bot2,(0.239169, -0.970978),(0.442444, -75.86123),Bot1,Bot4,
18,Bot3,(0.31243, 0.949941),(32.68085, 16.24833),Bot1,Bot4,
18,Bot4,(-0.146221, -0.989252),(18.17149, -27.24741),Bot2,Bot3,
18,Bot5,(0.98421, -0.177005),(13.7823, -64.01443),
18,Bot6,(0.924228, 0.381841),(17.33637, 97.34366),
18,Bot7,(-0.900172, 0.435534),(-49.0, 128.3581),
18,Bot8,(0.125442, 0.992101),(42.86551, 185.536),
18,Bot9,(-0.945874, -0.324534),(-77.82496, -124.6766),
18,Bot10,(0.428385, 0.903596),(128.2881, 50.91206),
18,Bot11,(0.371874, -0.928283),(127.9609, -111.3185),
18,Bot12,(0.904422, 0.426639),(60.69064, 131.6294),
19,Bot1,(0.093979, -0.995574),(61.98347, -111.1092),Bot2,Bot3,
19,Bot2,(0.239169, -0.970978),(0.62795, -85.4763),Bot1,Bot4,
19,Bot3,(0.31243, 0.949941),(36.73452, 10.21451),Bot1,Bot4,
19,Bot4,(-0.146221, -0.989252),(13.32639, -29.19729),Bot2,Bot3,
19,Bot5,(0.98421, -0.177005),(23.09076, -65.78011),
19,Bot6,(0.924228, 0.381841),(26.08871, 101.088),
19,Bot7,(-0.900172, 0.435534),(-57.56789, 132.6613),
19,Bot8,(0.125442, 0.992101),(44.11672, 195.1765),
19,Bot9,(-0.945874, -0.324534),(-86.86211, -127.9449),
19,Bot10,(0.428385, 0.903596),(132.5242, 59.52263),
19,Bot11,(0.371874, -0.928283),(131.6726, -120.2477),
19,Bot12,(0.904422, 0.426639),(69.32354, 135.8569),
20,Bot1,(0.093979, -0.995574),(67.75328, -112.9441),Bot2,Bot3,
20,Bot2,(0.239169, -0.970978),(1.440993, -94.96902),Bot1,Bot4,
20,Bot3,(0.31243, 0.949941),(40.26991, 4.58019),Bot1,Bot4,
20,Bot4,(-0.146221, -0.989252),(8.175533, -31.86981),Bot2,Bot3,
20,Bot5,(0.98421, -0.177005),(32.90518, -67.42289),
20,Bot6,(0.924228, 0.381841),(35.29773, 104.7051),
20,Bot7,(-0.900172, 0.435534),(-66.46957, 136.7566),
20,Bot8,(0.125442, 0.992101),(28.43507, 125.3766),
20,Bot9,(-0.945874, -0.324534),(-96.15803, -130.9533),
20,Bot10,(0.428385, 0.903596),(136.5492, 68.45722),
20,Bot11,(0.371874, -0.928283),(135.1386, -129.3044),
20,Bot12,(0.904422, 0.426639),(78.24595, 139.8593),
21,Bot1,(0.093979, -0.995574),(73.64174, -114.6465),Bot2,Bot3,
21,Bot2,(0.239169, -0.970978),(2.28458, -104.8117),Bot1,Bot4,
21,Bot3,(0.31243, 0.949941),(43.39909, -0.543823),Bot1,Bot4,
21,Bot4,(-0.146221, -0.989252),(2.998179, -35.44416),Bot2,Bot3,
21,Bot5,(0.98421, -0.177005),(43.10211, -68.95773),
21,Bot6,(0.924228, 0.381841),(44.8511, 108.2067),
21,Bot7,(-0.900172, 0.435534),(-75.61638, 140.6688),
21,Bot8,(0.125442, 0.992101),(-1.624755, 5.619718),
21,Bot9,(-0.945874, -0.324534),(-105.637, -133.7382),
21,Bot10,(0.428385, 0.903596),(140.3874, 77.62896),
21,Bot11,(0.371874, -0.928283),(77.3538, -93.59439),
21,Bot12,(0.904422, 0.426639),(87.37788, 143.6644),
22,Bot1,(0.999418, -0.034118),(79.6219, -116.1873),Bot2,Bot3,
22,Bot2,(-0.772739, -0.634724),(3.557804, -114.5874),Bot1,Bot4,
22,Bot3,(-0.142815, 0.989749),(45.97049, -5.062643),Bot1,Bot4,
22,Bot4,(0.998019, 0.062906),(-2.265347, -39.6999),Bot2,Bot3,
22,Bot5,(0.403106, 0.915153),(53.5744, -70.3999),
22,Bot6,(-0.950207, 0.31162),(54.65148, 111.6038),
22,Bot7,(-0.986937, 0.161109),(-84.93139, 144.4202),
22,Bot8,(0.031977, 0.999489),(3.166464, -9.774108),
22,Bot9,(-0.307715, -0.951479),(-115.2328, -136.3327),
22,Bot10,(0.355763, -0.934576),(144.0631, 86.96305),
22,Bot11,(0.169736, -0.985489),(40.31622, -69.45922),
22,Bot12,(0.464778, -0.885428),(96.64963, 147.2977),
23,Bot1,(0.999418, -0.034118),(116.9571, -83.79191),Bot2,Bot3,
23,Bot2,(-0.772739, -0.634724),(-27.17455, -111.2391),Bot1,Bot4,
23,Bot3,(-0.142815, 0.989749),(32.61766, -5.607408),Bot1,Bot4,
23,Bot4,(0.998019, 0.062906),(30.69893, -7.275171),Bot2,Bot3,
23,Bot5,(0.403106, 0.915153),(42.64062, -31.19897),
23,Bot6,(-0.950207, 0.31162),(-5.036738, 112.347),
23,Bot7,(-0.986937, 0.161109),(-97.57664, 137.8312),
23,Bot8,(0.031977, 0.999489),(-0.914329, -14.39246),
23,Bot9,(-0.307715, -0.951479),(-101.1546, -162.088),
23,Bot10,(0.355763, -0.934576),(144.9555, 28.08943),
23,Bot11,(0.169736, -0.985489),(7.922582, -64.6969),
23,Bot12,(0.464778, -0.885428),(89.7064, 102.0481),
24,Bot1,(0.999418, -0.034118),(131.8365, -72.91746),Bot2,Bot3,
24,Bot2,(-0.772739, -0.634724),(-32.32809, -114.3365),Bot1,Bot4,
24,Bot3,(-0.142815, 0.989749),(29.11759, -4.887132),Bot1,Bot4,
24,Bot4,(0.998019, 0.062906),(36.31423, -0.537151),Bot2,Bot3,
24,Bot5,(0.403106, 0.915153),(44.58709, -15.94661),
24,Bot6,(-0.950207, 0.31162),(-23.4056, 114.543),
24,Bot7,(-0.986937, 0.161109),(-108.362, 137.1563),
24,Bot8,(0.031977, 0.999489),(-3.855796, -14.75942),
24,Bot9,(-0.307715, -0.951479),(-101.1384, -173.9073),
24,Bot10,(0.355763, -0.934576),(147.3118, 9.686653),
24,Bot11,(0.169736, -0.985489),(-22.41406, -62.68789),
24,Bot12,(0.464778, -0.885428),(92.4464, 85.52753),
25,Bot1,(0.999418, -0.034118),(139.7066, -67.20956),Bot2,Bot3,
25,Bot2,(-0.772739, -0.634724),(-29.63892, -118.495),Bot1,Bot4,
25,Bot3,(-0.142815, 0.989749),(31.52406, -3.38342),Bot1,Bot4,
25,Bot4,(0.998019, 0.062906),(32.87174, -0.430535),Bot2,Bot3,
25,Bot5,(0.403106, 0.915153),(49.81492, -6.719107),
25,Bot6,(-0.950207, 0.31162),(-31.26113, 117.0264),
25,Bot7,(-0.986937, 0.161109),(-118.6683, 137.9068),
25,Bot8,(0.031977, 0.999489),(-4.978211, -14.1106),
25,Bot9,(-0.307715, -0.951479),(-104.6769, -182.0971),
25,Bot10,(0.355763, -0.934576),(149.9342, 1.558709),
25,Bot11,(0.169736, -0.985489),(-42.01994, -62.97908),
25,Bot12,(0.464778, -0.885428),(97.6064, 76.21221),
26,Bot1,(0.999418, -0.034118),(144.8215, -62.12728),Bot2,Bot3,
26,Bot2,(-0.772739, -0.634724),(-23.96958, -122.466),Bot1,Bot4,
26,Bot3,(-0.142815, 0.989749),(34.92824, -0.737393),Bot1,Bot4,
26,Bot4,(0.998019, 0.062906),(27.63365, -3.056688),Bot2,Bot3,
26,Bot5,(0.403106, 0.915153),(55.68196, 1.369251),
26,Bot6,(-0.950207, 0.31162),(-37.04792, 119.4932),
26,Bot7,(-0.986937, 0.161109),(-128.8518, 138.8627),
26,Bot8,(0.031977, 0.999489),(-5.482564, -12.96036),
26,Bot9,(-0.307715, -0.951479),(-108.8755, -189.4916),
26,Bot10,(0.355763, -0.934576),(152.5158, -4.567155),
26,Bot11,(0.169736, -0.985489),(-50.01548, -68.72095),
26,Bot12,(0.464778, -0.885428),(103.2, 68.23215),
27,Bot1,(0.999418, -0.034118),(148.3657, -56.83718),Bot2,Bot3,
27,Bot2,(-0.772739, -0.634724),(-16.6382, -125.8038),Bot1,Bot4,
27,Bot3,(-0.142815, 0.989749),(38.5029, 2.329644),Bot1,Bot4,
27,Bot4,(0.998019, 0.062906),(21.6683, -6.907131),Bot2,Bot3,
27,Bot5,(0.403106, 0.915153),(61.46675, 9.605254),
27,Bot6,(-0.950207, 0.31162),(-43.0363, 121.8742),
27,Bot7,(-0.986937, 0.161109),(-138.99, 139.7061),
27,Bot8,(0.031977, 0.999489),(-5.757592, -11.53357),
27,Bot9,(-0.307715, -0.951479),(-112.9481, -196.8569),
27,Bot10,(0.355763, -0.934576),(154.9917, -10.91055),
27,Bot11,(0.169736, -0.985489),(-52.04943, -77.67368),
27,Bot12,(0.464778, -0.885428),(108.6935, 60.03696),
28,Bot1,(0.999418, -0.034118),(150.782, -51.14037),Bot2,Bot3,
28,Bot2,(-0.772739, -0.634724),(-8.079095, -128.3516),Bot1,Bot4,
28,Bot3,(-0.142815, 0.989749),(41.83738, 5.935946),Bot1,Bot4,
28,Bot4,(0.998019, 0.062906),(16.0328, -11.53821),Bot2,Bot3,
28,Bot5,(0.403106, 0.915153),(66.98875, 18.26632),
28,Bot6,(-0.950207, 0.31162),(-49.75238, 124.1622),
28,Bot7,(-0.986937, 0.161109),(-149.0849, 140.3718),
28,Bot8,(0.031977, 0.999489),(-5.868538, -10.02542),
28,Bot9,(-0.307715, -0.951479),(-116.7055, -204.3732),
28,Bot10,(0.355763, -0.934576),(157.3572, -17.98145),
28,Bot11,(0.169736, -0.985489),(-52.60746, -87.23208),
28,Bot12,(0.464778, -0.885428),(113.9577, 51.29165),
29,Bot1,(0.999418, -0.034118),(152.243, -45.10763),Bot2,Bot3,
29,Bot2,(-0.772739, -0.634724),(1.559829, -130.0905),Bot1,Bot4,
29,Bot3,(-0.142815, 0.989749),(44.1932, 10.007),Bot1,Bot4,
29,Bot4,(0.998019, 0.062906),(11.71345, -16.8919),Bot2,Bot3,
29,Bot5,(0.403106, 0.915153),(72.22139, 27.34842),
29,Bot6,(-0.950207, 0.31162),(-57.2266, 126.365),
29,Bot7,(-0.986937, 0.161109),(-159.1203, 140.866),
29,Bot8,(0.031977, 0.999489),(-5.864202, -8.531145),
29,Bot9,(-0.307715, -0.951479),(-120.13, -212.0533),
29,Bot10,(0.355763, -0.934576),(159.6247, -25.80491),
29,Bot11,(0.169736, -0.985489),(-52.03459, -96.40514),
29,Bot12,(0.464778, -0.885428),(118.9782, 42.00076),
30,Bot1,(0.999418, -0.034118),(152.9066, -38.82573),Bot2,Bot3,
30,Bot2,(-0.772739, -0.634724),(11.93668, -131.0579),Bot1,Bot4,
30,Bot3,(-0.142815, 0.989749),(46.9572, 13.81876),Bot1,Bot4,
30,Bot4,(0.998019, 0.062906),(6.808962, -22.30502),Bot2,Bot3,
30,Bot5,(0.403106, 0.915153),(77.18151, 36.77613),
30,Bot6,(-0.950207, 0.31162),(-65.35594, 128.4928),
30,Bot7,(-0.986937, 0.161109),(-169.0773, 141.2121),
30,Bot8,(0.031977, 0.999489),(-5.755917, -7.101295),
30,Bot9,(-0.307715, -0.951479),(-123.2514, -219.8651),
30,Bot10,(0.355763, -0.934576),(161.8075, -34.27572),
30,Bot11,(0.169736, -0.985489),(-49.31562, -106.3445),
30,Bot12,(0.464778, -0.885428),(123.7703, 32.25644),
31,Bot1,(0.999418, -0.034118),(152.8943, -32.4487),Bot2,Bot3,
31,Bot2,(-0.772739, -0.634724),(22.88807, -131.2447),Bot1,Bot4,
31,Bot3,(-0.142815, 0.989749),(49.17709, 17.55363),Bot1,Bot4,
31,Bot4,(0.998019, 0.062906),(2.999201, -27.98847),Bot2,Bot3,
31,Bot5,(0.403106, 0.915153),(81.89676, 46.4645),
31,Bot6,(-0.950207, 0.31162),(-74.01154, 130.5543),
31,Bot7,(-0.986937, 0.161109),(-178.94, 141.4355),
31,Bot8,(0.031977, 0.999489),(-5.578941, -5.780102),
31,Bot9,(-0.307715, -0.951479),(-126.1105, -227.767),
31,Bot10,(0.355763, -0.934576),(163.9167, -43.26437),
31,Bot11,(0.169736, -0.985489),(-44.7717, -116.373),
31,Bot12,(0.464778, -0.885428),(128.356, 22.16394),
32,Bot1,(0.999418, -0.034118),(152.3119, -26.08243),Bot2,Bot3,
32,Bot2,(-0.772739, -0.634724),(34.25484, -130.6546),Bot1,Bot4,
32,Bot3,(-0.142815, 0.989749),(50.76331, 21.18368),Bot1,Bot4,
32,Bot4,(0.998019, 0.062906),(0.173166, -33.89386),Bot2,Bot3,
32,Bot5,(0.403106, 0.915153),(86.39591, 56.33484),
32,Bot6,(-0.950207, 0.31162),(-83.07069, 132.557),
32,Bot7,(-0.986937, 0.161109),(-188.6951, 141.5595),
32,Bot8,(0.031977, 0.999489),(-5.088688, -4.674064),
32,Bot9,(-0.307715, -0.951479),(-128.7466, -235.7201),
32,Bot10,(0.355763, -0.934576),(165.961, -52.64827),
32,Bot11,(0.169736, -0.985489),(-40.39714, -126.5841),
32,Bot12,(0.464778, -0.885428),(132.7589, 11.8199),
33,Bot1,(0.643482, 0.765461),(151.0869, -19.85554),Bot2,Bot3,
33,Bot2,(0.448433, 0.893817),(45.83149, -129.3049),Bot1,Bot4,
33,Bot3,(-0.873794, -0.486296),(51.80303, 24.6424),Bot1,Bot4,
33,Bot4,(0.882897, -0.469567),(-1.685698, -39.95808),Bot2,Bot3,
